id,date,start_time,away_team,home_team,v1_away,v1_home,v2_away,v2_home,v5_away,v5_home,v6_away,v6_home,v6_pre_away,v6_pre_home,v8_winner,v8_confidence,v8_pre_away,,sl_away_pred,sl_home_pred,away_result,home_result,moneyline_favorite_team,total_line,runline_favorite_team,runline_value,v1_success,v1_runline_success,v1_over_under_success,v1_away_diff,v1_home_diff,v2_success,v2_runline_success,v2_over_under_success,v2_away_diff,v2_home_diff,v5_home_success,v5_runline_success,v5_over_under_success,v5_away_diff,v5_home_diff,v6_home_success,v6_runline_success,v6_over_under_success,v6_away_diff,v6_home_diff,v6_pre_home_success,v6_pre_runline_success,v6_pre_over_under_success,v6_pre_away_diff,v6_pre_home_diff,sl_success,sl_runline_success,sl_over_under_success,sl_away_diff,sl_home_diff,v1_sl_same,v1_sl_success,v5_sl_same,v5_sl_success,v6_sl_same,v6_sl_success,v8_success,v8_pre_success
52,20250624,2025-06-25T01:38:00Z,BOS,LAA,4.05,3.49,4.44,2.63,5.97,3.35,4.32,2.13,,,BOS,96.40,,,5.1,4.5,2,3,BOS,7.5,BOS,-1.5,FALSE,TRUE,FALSE,-2.05,-0.49,FALSE,FALSE,TRUE,-2.44,0.37,FALSE,FALSE,FALSE,-3.97,-0.35,FALSE,FALSE,TRUE,-2.32,0.87,,,,,,FALSE,TRUE,FALSE,-3.1,-1.5,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
53,20250624,2025-06-25T01:40:00Z,WSN,SDP,3.93,4.03,2.73,6.2,3.51,4.96,2.44,5.81,,,SDP,99.60,,,4.3,4.7,3,4,SDP,8.5,SDP,-1.5,TRUE,TRUE,TRUE,-0.93,-0.03,TRUE,FALSE,FALSE,0.27,-2.2,TRUE,TRUE,TRUE,-0.51,-0.96,TRUE,FALSE,TRUE,0.56,-1.81,,,,,,TRUE,TRUE,FALSE,-1.3,-0.7,,,TRUE,TRUE,TRUE,TRUE,TRUE,
54,20250624,2025-06-25T01:45:00Z,MIA,SFG,4.08,4,6.11,4.27,5.13,4.97,4.31,4.9,,,MIA,73.40,,,3.8,4.8,4,2,SFG,8.5,SFG,-1.5,TRUE,TRUE,TRUE,-0.08,-2,TRUE,TRUE,FALSE,-2.11,-2.27,TRUE,TRUE,FALSE,-1.13,-2.97,FALSE,TRUE,FALSE,-0.31,-2.9,,,,,,FALSE,TRUE,FALSE,0.2,-2.8,TRUE,FALSE,,,TRUE,FALSE,TRUE,
55,20250625,2025-06-25T18:10:00Z,ARI,CHW,4.11,4.01,4.61,6.61,4.67,4.55,3.36,4.27,,,CHW,99.20,,,5.5,4.4,3,7,ARI,8.5,ARI,-1.5,FALSE,TRUE,FALSE,-1.11,2.99,TRUE,TRUE,TRUE,-1.61,0.39,FALSE,TRUE,TRUE,-1.67,2.45,TRUE,TRUE,FALSE,-0.36,2.73,,,,,,FALSE,TRUE,TRUE,-2.5,2.6,TRUE,FALSE,TRUE,FALSE,,,TRUE,
56,20250625,2025-06-25T18:10:00Z,PIT,MIL,3.04,3.47,2.6,2.72,4.36,5.23,2.41,2.1,,,MIL,99.50,,,3.4,3.8,2,4,PIT,6.5,PIT,-1.5,TRUE,TRUE,FALSE,-1.04,0.53,TRUE,TRUE,TRUE,-0.6,1.28,TRUE,TRUE,FALSE,-2.36,-1.23,FALSE,TRUE,TRUE,-0.41,1.9,,,,,,TRUE,TRUE,FALSE,-1.4,0.2,,,TRUE,TRUE,,,TRUE,
57,20250625,2025-06-25T20:07:00Z,BOS,LAA,3.92,3.88,3.9,5.14,8.81,2.73,3.86,4.34,,,LAA,97.00,,,5.2,4.6,2,5,LAA,8.5,BOS,-1.5,FALSE,TRUE,TRUE,-1.92,1.12,TRUE,TRUE,FALSE,-1.9,-0.14,FALSE,FALSE,FALSE,-6.81,2.27,TRUE,TRUE,TRUE,-1.86,0.66,,,,,,FALSE,TRUE,FALSE,-3.2,0.4,TRUE,FALSE,TRUE,FALSE,,,TRUE,
58,20250625,2025-06-25T20:10:00Z,WSN,SDP,3.8,3.69,3.44,3.96,3.55,6.98,1.96,3.33,,,SDP,99.50,,,4.1,4.2,0,1,SDP,7.5,SDP,-1.5,FALSE,TRUE,TRUE,-3.8,-2.69,TRUE,TRUE,TRUE,-3.44,-2.96,TRUE,FALSE,FALSE,-3.55,-5.98,TRUE,TRUE,TRUE,-1.96,-2.33,,,,,,TRUE,TRUE,FALSE,-4.1,-3.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
59,20250625,2025-06-25T22:35:00Z,TEX,BAL,4.3,3.43,4.99,2.71,4.55,5.33,4.99,3.21,,,BAL,74.00,,,4.8,4.4,7,0,TEX,8.5,TEX,-1.5,TRUE,FALSE,TRUE,2.7,-3.43,TRUE,TRUE,TRUE,2.01,-2.71,FALSE,FALSE,FALSE,2.45,-5.33,TRUE,TRUE,TRUE,2.01,-3.21,,,,,,TRUE,FALSE,FALSE,2.2,-4.4,TRUE,TRUE,,,TRUE,TRUE,FALSE,
60,20250625,2025-06-25T22:40:00Z,ATH,DET,3.86,3.9,4.14,4.45,6.14,8.93,4.81,5.17,,,ATH,90.40,,,4.2,5.2,3,0,DET,8.5,DET,-1.5,FALSE,TRUE,TRUE,-0.86,-3.9,FALSE,TRUE,FALSE,-1.14,-4.45,FALSE,FALSE,FALSE,-3.14,-8.93,FALSE,TRUE,FALSE,-1.81,-5.17,,,,,,FALSE,TRUE,FALSE,-1.2,-5.2,,,TRUE,FALSE,TRUE,FALSE,TRUE,
61,20250625,2025-06-25T22:40:00Z,TOR,CLE,3.9,4.27,4.3,4.95,5.26,6.44,3.43,4.12,,,TOR,95.10,,,4.2,5.2,4,5,CLE,8.5,TOR,-1.5,TRUE,TRUE,FALSE,0.1,0.73,TRUE,TRUE,TRUE,-0.3,0.05,TRUE,TRUE,TRUE,-1.26,-1.44,TRUE,TRUE,FALSE,0.57,0.88,,,,,,TRUE,TRUE,TRUE,-0.2,-0.2,,,TRUE,TRUE,TRUE,TRUE,FALSE,
62,20250625,2025-06-25T23:10:00Z,ATL,NYM,3.82,3.85,3.2,5.15,3.93,4.98,5.24,7.71,,,NYM,68.90,,,4.9,5.1,3,7,NYM,9.5,NYM,-1.5,TRUE,FALSE,FALSE,-0.82,3.15,TRUE,TRUE,FALSE,-0.2,1.85,TRUE,FALSE,FALSE,-0.93,2.02,TRUE,TRUE,TRUE,-2.24,-0.71,,,,,,TRUE,FALSE,TRUE,-1.9,1.9,,,TRUE,TRUE,TRUE,TRUE,TRUE,
63,20250625,2025-06-25T23:10:00Z,NYY,CIN,3.88,3.5,4.27,2.62,7.22,4.43,5.25,3.3,,,NYY,98.20,,,5.2,4.3,7,1,NYY,9.5,NYY,-1.5,TRUE,FALSE,TRUE,3.12,-2.5,TRUE,TRUE,TRUE,2.73,-1.62,TRUE,TRUE,FALSE,-0.22,-3.43,TRUE,TRUE,TRUE,1.75,-2.3,,,,,,TRUE,FALSE,FALSE,1.8,-3.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
64,20250625,2025-06-25T23:40:00Z,SEA,MIN,3.73,3.9,3,5.61,5.38,5.7,2.76,5.18,,,MIN,99.70,,,5.2,4.5,0,2,SEA,7.5,SEA,-1.5,TRUE,TRUE,FALSE,-3.73,-1.9,TRUE,TRUE,FALSE,-3,-3.61,TRUE,TRUE,FALSE,-5.38,-3.7,TRUE,TRUE,FALSE,-2.76,-3.18,,,,,,FALSE,TRUE,FALSE,-5.2,-2.5,,,,,,,TRUE,
65,20250625,2025-06-25T23:40:00Z,TBR,KCR,3.84,3.57,3.63,3.05,5.08,3.98,4.05,4.35,,,TBR,97.80,,,4.5,3.5,3,0,TBR,9.5,TBR,-1.5,TRUE,FALSE,TRUE,-0.84,-3.57,TRUE,FALSE,TRUE,-0.63,-3.05,TRUE,FALSE,TRUE,-2.08,-3.98,FALSE,FALSE,TRUE,-1.05,-4.35,,,,,,TRUE,FALSE,TRUE,-1.5,-3.5,TRUE,TRUE,TRUE,TRUE,,,TRUE,
66,20250625,2025-06-25T23:45:00Z,CHC,STL,3.99,3.77,4.84,3.64,3.17,5.32,9.29,3.39,,,CHC,50.30,,,5.5,4.6,8,0,CHC,8.5,CHC,-1.5,TRUE,FALSE,TRUE,4.01,-3.77,TRUE,FALSE,TRUE,3.16,-3.64,FALSE,FALSE,TRUE,4.83,-5.32,TRUE,TRUE,FALSE,-1.29,-3.39,,,,,,TRUE,FALSE,FALSE,2.5,-4.6,TRUE,TRUE,,,TRUE,TRUE,TRUE,
67,20250625,2025-06-26T00:10:00Z,PHI,HOU,3.81,3.73,3.98,4.28,4.78,5.33,3.19,3.06,,,HOU,99.30,,,4.6,4.3,0,2,PHI,7.5,PHI,-1.5,FALSE,TRUE,FALSE,-3.81,-1.73,TRUE,TRUE,FALSE,-3.98,-2.28,TRUE,TRUE,FALSE,-4.78,-3.33,FALSE,TRUE,TRUE,-3.19,-1.06,,,,,,FALSE,TRUE,FALSE,-4.6,-2.3,TRUE,FALSE,,,TRUE,FALSE,TRUE,
68,20250625,2025-06-26T00:40:00Z,LAD,COL,4.19,3.69,6.61,2.73,5.39,4.5,3.01,2.55,,,LAD,95.00,,,6.7,4.6,8,1,LAD,11.5,LAD,-3.5,TRUE,FALSE,TRUE,3.81,-2.69,TRUE,TRUE,TRUE,1.39,-1.73,TRUE,FALSE,TRUE,2.61,-3.5,TRUE,FALSE,TRUE,4.99,-1.55,,,,,,TRUE,FALSE,TRUE,1.3,-3.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
69,20250625,2025-06-26T01:45:00Z,MIA,SFG,3.76,3.9,2.62,5.97,5.4,5.62,2.24,6.61,,,SFG,74.60,,,3.6,4.6,8,5,SFG,6.5,SFG,-1.5,FALSE,TRUE,TRUE,4.24,1.1,FALSE,FALSE,TRUE,5.38,-0.97,FALSE,TRUE,TRUE,2.6,-0.62,FALSE,FALSE,TRUE,5.76,-1.61,,,,,,FALSE,TRUE,TRUE,4.4,0.4,,,TRUE,FALSE,TRUE,FALSE,FALSE,
70,20250626,2025-06-26T17:10:00Z,ATH,DET,3.33,4.08,1.83,6.22,5.02,9.16,2.98,6.62,,,DET,95.70,,,4.7,5,0,8,DET,8.5,DET,-1.5,TRUE,FALSE,TRUE,-3.33,3.92,TRUE,TRUE,TRUE,-1.83,1.78,TRUE,TRUE,FALSE,-5.02,-1.16,TRUE,TRUE,FALSE,-2.98,1.38,,,,,,TRUE,FALSE,FALSE,-4.7,3,,,TRUE,TRUE,TRUE,TRUE,TRUE,
71,20250626,2025-06-26T17:10:00Z,TOR,CLE,3.75,3.76,5.19,4.68,5.89,4.87,4.33,3.63,,,CLE,59.90,,,4.3,4.4,6,0,CLE,7.5,CLE,-1.5,FALSE,TRUE,FALSE,2.25,-3.76,TRUE,TRUE,FALSE,0.81,-4.68,TRUE,TRUE,FALSE,0.11,-4.87,TRUE,TRUE,FALSE,1.67,-3.63,,,,,,FALSE,TRUE,FALSE,1.7,-4.4,,,,,,,FALSE,
72,20250626,2025-06-26T17:10:00Z,SEA,MIN,3.91,4,4.54,6.75,5.03,6.16,2.76,7.45,,,MIN,98.10,,,5.3,4.7,1,10,MIN,8.5,MIN,-1.5,TRUE,FALSE,FALSE,-2.91,6,TRUE,TRUE,TRUE,-3.54,3.25,TRUE,FALSE,TRUE,-4.03,3.84,TRUE,TRUE,TRUE,-1.76,2.55,,,,,,FALSE,FALSE,TRUE,-4.3,5.3,,,,,,,TRUE,
73,20250626,2025-06-26T18:10:00Z,PHI,HOU,3.56,3.69,2.51,3.08,4.77,5.52,1.94,2.29,,,HOU,99.90,,,4.7,4.3,1,2,HOU,7.5,HOU,-1.5,TRUE,TRUE,TRUE,-2.56,-1.69,TRUE,TRUE,TRUE,-1.51,-1.08,TRUE,TRUE,FALSE,-3.77,-3.52,TRUE,TRUE,TRUE,-0.94,-0.29,,,,,,FALSE,TRUE,FALSE,-3.7,-2.3,,,,,,,TRUE,
74,20250626,2025-06-26T18:10:00Z,TBR,KCR,3.92,3.69,4.91,4.22,4.78,4.19,5.17,4.8,,,KCR,95.20,,,4.6,3.6,4,0,TBR,10.5,TBR,-1.5,TRUE,FALSE,TRUE,0.08,-3.69,TRUE,FALSE,TRUE,-0.91,-4.22,TRUE,FALSE,TRUE,-0.78,-4.19,TRUE,FALSE,TRUE,-1.17,-4.8,,,,,,TRUE,FALSE,TRUE,-0.6,-3.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
75,20250626,2025-06-26T18:15:00Z,CHC,STL,3.81,3.82,4.44,2.65,5.04,4.51,4.9,1.9,,,CHC,90.80,,,5.4,4.4,3,0,CHC,9.5,CHC,-1.5,FALSE,FALSE,TRUE,-0.81,-3.82,TRUE,TRUE,TRUE,-1.44,-2.65,TRUE,FALSE,FALSE,-2.04,-4.51,TRUE,TRUE,TRUE,-1.9,-1.9,,,,,,TRUE,FALSE,FALSE,-2.4,-4.4,,,TRUE,TRUE,TRUE,TRUE,TRUE,
76,20250626,2025-06-26T19:10:00Z,LAD,COL,4.08,3.72,5.7,2.98,6.65,4.14,7.15,2.15,,,LAD,98.10,,,6.5,4.7,3,1,LAD,12.5,LAD,-2.5,TRUE,TRUE,TRUE,-1.08,-2.72,TRUE,FALSE,TRUE,-2.7,-1.98,TRUE,FALSE,TRUE,-3.65,-3.14,TRUE,FALSE,TRUE,-4.15,-1.15,,,,,,TRUE,TRUE,TRUE,-3.5,-3.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
77,20250626,2025-06-26T19:45:00Z,MIA,SFG,4.06,3.58,6.27,4.97,5.06,4.91,5.5,3.99,,,MIA,94.70,,,5,3.8,12,5,SFG,7.5,SFG,-1.5,TRUE,TRUE,TRUE,7.94,1.42,TRUE,TRUE,TRUE,5.73,0.03,TRUE,TRUE,TRUE,6.94,0.09,TRUE,TRUE,TRUE,6.5,1.01,,,,,,TRUE,TRUE,TRUE,7,1.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
78,20250626,2025-06-26T23:10:00Z,ATL,NYM,3.83,3.73,3.76,4.2,4.86,4.95,3.08,4.51,,,NYM,97.50,,,4.9,4.7,0,4,NYM,8.5,ATL,-1.5,FALSE,TRUE,TRUE,-3.83,0.27,TRUE,TRUE,TRUE,-3.76,-0.2,TRUE,TRUE,FALSE,-4.86,-0.95,TRUE,TRUE,TRUE,-3.08,-0.51,,,,,,FALSE,TRUE,FALSE,-4.9,-0.7,TRUE,FALSE,,,,,TRUE,
79,20250627,2025-06-25T18:10:00Z,NYM,PIT,3.83,3.86,5.07,5.27,4.66,3.81,4,4.99,,,PIT,96.50,,,4.8,4.2,1,9,NYM,8.5,NYM,-1.5,TRUE,TRUE,FALSE,-2.83,5.14,TRUE,TRUE,TRUE,-4.07,3.73,FALSE,TRUE,FALSE,-3.66,5.19,TRUE,TRUE,TRUE,-3,4.01,,,,,,FALSE,TRUE,TRUE,-3.8,4.8,,,TRUE,FALSE,,,TRUE,
80,20250627,2025-06-25T18:10:00Z,ATH,NYY,3.8,3.76,4.49,5.27,5.3,8.89,4.15,6.15,,,NYY,91.80,,,4.3,5.6,0,3,NYY,8.5,NYY,-1.5,FALSE,FALSE,TRUE,-3.8,-0.76,TRUE,FALSE,FALSE,-4.49,-2.27,TRUE,TRUE,FALSE,-5.3,-5.89,TRUE,TRUE,FALSE,-4.15,-3.15,,,,,,TRUE,FALSE,FALSE,-4.3,-2.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
81,20250627,2025-06-25T20:07:00Z,TBR,BAL,4.03,3.91,4.87,4.59,4.92,3.25,3.55,10.4,,,BAL,99.90,,,4.8,4.3,8,22,TBR,8.5,TBR,-1.5,FALSE,TRUE,FALSE,3.97,18.09,FALSE,TRUE,TRUE,3.13,17.41,FALSE,FALSE,FALSE,3.08,18.75,TRUE,TRUE,TRUE,4.45,11.6,,,,,,FALSE,TRUE,TRUE,3.2,17.7,TRUE,FALSE,TRUE,FALSE,,,TRUE,
82,20250627,2025-06-25T20:10:00Z,MIN,DET,3.84,4,4.56,4.93,5.67,4.81,4.71,4.11,,,MIN,89.70,,,4.3,4.8,4,1,DET,8.5,DET,-1.5,FALSE,TRUE,TRUE,0.16,-3,FALSE,TRUE,FALSE,-0.56,-3.93,TRUE,TRUE,FALSE,-1.67,-3.81,TRUE,TRUE,FALSE,-0.71,-3.11,,,,,,FALSE,TRUE,FALSE,-0.3,-3.8,,,,,,,TRUE,
83,20250627,2025-06-25T22:35:00Z,SDP,CIN,3.9,3.73,4.66,4.59,5.27,4.74,2.79,4.89,,,CIN,58.80,,,4.8,4.6,1,8,SDP,9.5,SDP,-1.5,FALSE,TRUE,TRUE,-2.9,4.27,FALSE,TRUE,TRUE,-3.66,3.41,FALSE,TRUE,FALSE,-4.27,3.26,TRUE,TRUE,TRUE,-1.79,3.11,,,,,,FALSE,TRUE,TRUE,-3.8,3.4,TRUE,FALSE,TRUE,FALSE,,,TRUE,
84,20250627,2025-06-25T22:40:00Z,STL,CLE,3.9,3.55,5.06,4.15,3.28,3.04,5.19,3.56,,,STL,79.30,,,4.8,4.5,5,0,STL,8.5,STL,-1.5,TRUE,FALSE,TRUE,1.1,-3.55,TRUE,FALSE,FALSE,-0.06,-4.15,TRUE,FALSE,TRUE,1.72,-3.04,TRUE,TRUE,FALSE,-0.19,-3.56,,,,,,TRUE,FALSE,FALSE,0.2,-4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
85,20250627,2025-06-25T22:40:00Z,TOR,BOS,3.91,3.74,4.62,3.85,3.7,3.74,8.98,3.54,,,TOR,97.20,,,4.6,4.5,9,0,BOS,8.5,BOS,-1.5,TRUE,TRUE,FALSE,5.09,-3.74,TRUE,TRUE,FALSE,4.38,-3.85,FALSE,TRUE,FALSE,5.3,-3.74,TRUE,TRUE,TRUE,0.02,-3.54,,,,,,TRUE,TRUE,TRUE,4.4,-4.5,TRUE,TRUE,,,TRUE,TRUE,TRUE,
86,20250627,2025-06-25T23:10:00Z,PHI,ATL,3.85,3.74,4.11,4.8,4.69,5.59,4.72,4.13,,,ATL,81.00,,,4.6,4.7,13,0,ATL,9.5,ATL,-1.5,TRUE,TRUE,FALSE,9.15,-3.74,FALSE,TRUE,FALSE,8.89,-4.8,FALSE,TRUE,TRUE,8.31,-5.59,TRUE,TRUE,FALSE,8.28,-4.13,,,,,,FALSE,TRUE,FALSE,8.4,-4.7,TRUE,FALSE,TRUE,FALSE,,,FALSE,
87,20250627,2025-06-25T23:10:00Z,SFG,CHW,4.06,3.8,4.61,3.33,4.24,3.92,4.04,2.42,,,SFG,97.00,,,5.1,3.9,3,1,SFG,9.5,SFG,-1.5,TRUE,FALSE,TRUE,-1.06,-2.8,TRUE,FALSE,TRUE,-1.61,-2.33,TRUE,FALSE,TRUE,-1.24,-2.92,TRUE,TRUE,TRUE,-1.04,-1.42,,,,,,TRUE,FALSE,TRUE,-2.1,-2.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
88,20250627,2025-06-25T23:40:00Z,SEA,TEX,3.47,3.59,2.51,3.32,5.43,4.4,2.92,3.3,,,SEA,66.10,,,4.6,4.1,7,6,SEA,7.5,SEA,-1.5,FALSE,TRUE,FALSE,3.53,2.41,FALSE,TRUE,FALSE,4.49,2.68,TRUE,TRUE,TRUE,1.57,1.6,FALSE,TRUE,FALSE,4.08,2.7,,,,,,TRUE,TRUE,TRUE,2.4,1.9,,,TRUE,TRUE,,,TRUE,
89,20250627,2025-06-25T23:40:00Z,CHC,HOU,3.75,3.74,3.82,3.19,5.73,4.29,4.47,4.8,,,HOU,99.50,,,5.1,4.3,4,7,HOU,8.5,CHC,-1.5,FALSE,TRUE,FALSE,0.25,3.26,FALSE,TRUE,FALSE,0.18,3.81,FALSE,TRUE,TRUE,-1.73,2.71,TRUE,TRUE,TRUE,-0.47,2.2,,,,,,FALSE,TRUE,TRUE,-1.1,2.7,TRUE,FALSE,TRUE,FALSE,,,TRUE,
90,20250627,2025-06-25T23:45:00Z,COL,MIL,3.95,3.87,2.94,5.07,4,5.27,1.71,5.65,,,MIL,98.90,,,3.2,5.1,6,10,MIL,8.5,MIL,-1.5,FALSE,FALSE,FALSE,2.05,6.13,TRUE,TRUE,FALSE,3.06,4.93,TRUE,FALSE,TRUE,2,4.73,TRUE,TRUE,FALSE,4.29,4.35,,,,,,TRUE,TRUE,FALSE,2.8,4.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,
91,20250627,2025-06-26T00:10:00Z,LAD,KCR,3.64,3.75,2.96,5.04,5.03,3.83,1.84,4.29,,,LAD,71.50,,,4.7,3.7,5,4,LAD,9.5,LAD,-1.5,FALSE,TRUE,TRUE,1.36,0.25,FALSE,TRUE,TRUE,2.04,-1.04,TRUE,TRUE,TRUE,-0.03,0.17,FALSE,TRUE,TRUE,3.16,-0.29,,,,,,TRUE,TRUE,TRUE,0.3,0.3,,,TRUE,TRUE,,,TRUE,
92,20250627,2025-06-26T00:40:00Z,WSN,LAA,3.77,3.78,4.71,5.03,4.07,4.04,3.44,4.14,,,LAA,79.30,,,4.7,4.5,15,9,LAA,8.5,LAA,-1.5,FALSE,TRUE,FALSE,11.23,5.22,FALSE,TRUE,TRUE,10.29,3.97,TRUE,TRUE,FALSE,10.93,4.96,FALSE,TRUE,FALSE,11.56,4.86,,,,,,TRUE,TRUE,TRUE,10.3,4.5,,,TRUE,TRUE,,,FALSE,
93,20250627,2025-06-26T00:10:00Z,MIA,ARI,3.9,4.04,5.67,5.01,5.47,4.27,3.75,3.92,,,MIA,75.50,,,4.4,5.2,9,8,ARI,8.5,ARI,-1.5,FALSE,TRUE,FALSE,5.1,3.96,TRUE,TRUE,TRUE,3.33,2.99,TRUE,TRUE,TRUE,3.53,3.73,FALSE,TRUE,FALSE,5.25,4.08,,,,,,FALSE,TRUE,TRUE,4.6,2.8,,,,,TRUE,FALSE,TRUE,
94,20250628,2025-06-25T18:10:00Z,ATH,NYY,3.93,3.84,4.33,3.8,5.31,4.14,3.06,5.75,,,ATH,95.70,,,4,5.9,7,0,NYY,9.5,NYY,-2.5,TRUE,TRUE,TRUE,3.07,-3.84,TRUE,TRUE,TRUE,2.67,-3.8,TRUE,TRUE,TRUE,1.69,-4.14,FALSE,FALSE,TRUE,3.94,-5.75,,,,,,FALSE,TRUE,FALSE,3,-5.9,TRUE,FALSE,,,TRUE,FALSE,TRUE,
95,20250628,2025-06-25T18:10:00Z,MIN,DET,3.82,4.07,3.08,6.31,5.22,4.09,2.22,5.52,,,DET,79.60,,,4.4,4.7,5,10,DET,9.5,DET,-1.5,TRUE,FALSE,FALSE,1.18,5.93,TRUE,TRUE,FALSE,1.92,3.69,FALSE,FALSE,FALSE,-0.22,5.91,TRUE,TRUE,FALSE,2.78,4.48,,,,,,TRUE,FALSE,FALSE,0.6,5.3,,,,,TRUE,TRUE,TRUE,
96,20250628,2025-06-25T20:07:00Z,NYM,PIT,3.95,4.18,3.63,5.87,4.86,4.6,3.59,7.04,,,PIT,98.80,,,4.5,4.3,2,9,NYM,9.5,NYM,-1.5,TRUE,TRUE,FALSE,-1.95,4.82,TRUE,TRUE,FALSE,-1.63,3.13,FALSE,TRUE,FALSE,-2.86,4.4,TRUE,TRUE,TRUE,-1.59,1.96,,,,,,FALSE,TRUE,FALSE,-2.5,4.7,,,TRUE,FALSE,,,TRUE,
97,20250628,2025-06-25T20:10:00Z,TBR,BAL,3.84,3.69,4.6,5.42,5.36,3.37,4.84,5.44,,,BAL,94.80,,,4.8,4.6,11,3,BAL,9.5,TBR,-1.5,TRUE,FALSE,FALSE,7.16,-0.69,FALSE,FALSE,TRUE,6.4,-2.42,TRUE,TRUE,FALSE,5.64,-0.37,FALSE,FALSE,TRUE,6.16,-2.44,,,,,,TRUE,FALSE,FALSE,6.2,-1.6,TRUE,TRUE,TRUE,TRUE,,,FALSE,
98,20250628,2025-06-25T22:35:00Z,SEA,TEX,4.01,3.63,5.4,3.28,5.2,4.14,5.02,1.78,,,SEA,78.40,,,4.9,4.1,2,3,SEA,7.5,SEA,-1.5,FALSE,TRUE,FALSE,-2.01,-0.63,FALSE,FALSE,FALSE,-3.4,-0.28,FALSE,TRUE,FALSE,-3.2,-1.14,FALSE,FALSE,TRUE,-3.02,1.22,,,,,,FALSE,TRUE,FALSE,-2.9,-1.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
99,20250628,2025-06-25T22:40:00Z,SDP,CIN,3.6,3.9,3.05,3.66,4.51,3.81,3.75,3.24,,,SDP,81.50,,,3.8,4.7,6,4,CIN,9.5,CIN,-1.5,FALSE,TRUE,FALSE,2.4,0.1,FALSE,TRUE,FALSE,2.95,0.34,TRUE,TRUE,FALSE,1.49,0.19,TRUE,TRUE,FALSE,2.25,0.76,,,,,,FALSE,TRUE,FALSE,2.2,-0.7,,,,,,,TRUE,
100,20250628,2025-06-25T22:40:00Z,STL,CLE,3.81,3.92,4.4,4.05,5.14,3.71,4.35,2.95,,,STL,97.70,,,4.7,4.6,9,6,CLE,8.5,STL,-1.5,FALSE,FALSE,FALSE,5.19,2.08,TRUE,FALSE,FALSE,4.6,1.95,TRUE,FALSE,TRUE,3.86,2.29,TRUE,FALSE,FALSE,4.65,3.05,,,,,,TRUE,FALSE,TRUE,4.3,1.4,,,TRUE,TRUE,TRUE,TRUE,TRUE,
101,20250628,2025-06-25T23:10:00Z,TOR,BOS,3.76,3.67,5.11,4.29,3.99,3.44,3.97,8.02,,,BOS,93.80,,,4.7,4.5,1,15,TOR,8.5,TOR,-1.5,FALSE,TRUE,FALSE,-2.76,11.33,FALSE,TRUE,TRUE,-4.11,10.71,FALSE,TRUE,FALSE,-2.99,11.56,TRUE,TRUE,TRUE,-2.97,6.98,,,,,,FALSE,TRUE,TRUE,-3.7,10.5,TRUE,FALSE,TRUE,FALSE,,,TRUE,
102,20250628,2025-06-25T23:10:00Z,COL,MIL,3.82,4.31,3.71,6.88,4.71,5.07,3.43,7.76,,,MIL,97.80,,,3.4,5,0,5,MIL,8.5,MIL,-1.5,TRUE,FALSE,TRUE,-3.82,0.69,TRUE,TRUE,FALSE,-3.71,-1.88,TRUE,FALSE,FALSE,-4.71,-0.07,TRUE,TRUE,FALSE,-3.43,-2.76,,,,,,TRUE,TRUE,TRUE,-3.4,0,,,TRUE,TRUE,TRUE,TRUE,TRUE,
103,20250628,2025-06-25T23:40:00Z,LAD,KCR,3.84,3.7,4.48,6.84,5.02,4.76,4.29,4.94,,,KCR,95.00,,,4.6,3.7,5,9,LAD,9.5,LAD,-1.5,FALSE,TRUE,FALSE,1.16,5.3,TRUE,TRUE,TRUE,0.52,2.16,FALSE,TRUE,TRUE,-0.02,4.24,TRUE,TRUE,FALSE,0.71,4.06,,,,,,FALSE,TRUE,FALSE,0.4,5.3,TRUE,FALSE,TRUE,FALSE,,,TRUE,
104,20250628,2025-06-25T23:40:00Z,SFG,CHW,3.63,3.7,2.61,2.52,3.46,3.27,3.21,2.58,,,CHW,98.60,,,5,4.1,0,1,SFG,7.5,SFG,-1.5,TRUE,TRUE,TRUE,-3.63,-2.7,FALSE,TRUE,TRUE,-2.61,-1.52,FALSE,TRUE,TRUE,-3.46,-2.27,FALSE,TRUE,TRUE,-3.21,-1.58,,,,,,FALSE,TRUE,FALSE,-5,-3.1,,,TRUE,FALSE,TRUE,FALSE,TRUE,
